rank,seed,delta_G,delta_sigma,ssimW,ssimN1,ssimN2,ssimN3,corrW,corrN1,corrN2,corrN3,eW,eN1,eN2,eN3,sync,meta,mean,peakfreq
59,2,0.18,-0.14,0.1372,0.1504,0.1363,0.1888,0.1781,0.1958,0.1566,0.2109,12.8962,13.7703,13.3407,15.7504,0.6185,0.2059,0.5036,5.5
59,2,0.24,-0.06,0.166,0.2024,0.1366,0.1377,0.1978,0.2181,0.0814,0.1015,14.2145,12.979,15.121,19.656,0.6708,0.2127,0.5925,5.375
59,3,-0.1,0.02,0.2056,0.1565,0.1964,0.2331,0.3503,0.2694,0.3422,0.3305,24.3917,29.5689,24.7352,18.9418,0.2949,0.1304,0.1267,4.25
59,3,-0.04,0.1,0.3559,0.2697,0.3525,0.3422,0.3429,0.2308,0.3595,0.3412,13.7933,18.5626,14.0492,11.3652,0.479,0.2067,0.333,4.5
59,3,0.02,0.18,0.3764,0.3526,0.3527,0.2848,0.4507,0.3669,0.3841,0.3682,12.1716,10.6845,12.6126,18.4103,0.6982,0.2116,0.6123,4.75
59,3,0.1,-0.14,0.2221,0.1966,0.1874,0.256,0.2997,0.282,0.2268,0.2887,12.2531,15.6168,13.1501,12.2137,0.5363,0.2035,0.3998,5.125
59,3,0.16,-0.06,0.2118,0.2371,0.185,0.195,0.2518,0.2646,0.1426,0.1772,12.1791,12.0516,13.1701,16.9137,0.6479,0.2053,0.5452,5.125
59,3,0.22,0.02,0.1747,0.1967,0.13,0.1336,0.2058,0.2031,0.0664,0.098,15.8878,13.761,16.7196,21.9986,0.7224,0.1944,0.6465,5.125
59,3,0.28,0.1,0.1541,0.1458,0.0903,0.1044,0.1735,0.1391,0.0175,0.0574,17.6416,15.2577,18.4484,23.9701,0.7507,0.1809,0.6812,5.125
59,4,-0.06,0.18,0.2814,0.2057,0.2632,0.3023,0.396,0.2985,0.3733,0.3722,20.6854,25.8589,21.1013,15.7128,0.3531,0.1666,0.1908,4.375
59,4,0.02,-0.14,0.269,0.2362,0.2626,0.2944,0.3436,0.3255,0.3242,0.344,13.0598,17.2111,13.5579,11.08,0.5019,0.1945,0.3487,4.625
59,4,0.08,-0.06,0.2876,0.2784,0.2485,0.2643,0.3748,0.3812,0.2841,0.2987,9.894,12.3748,10.9487,12.3362,0.5813,0.205,0.4516,4.75
59,4,0.14,0.02,0.2596,0.2453,0.2043,0.2001,0.3214,0.2733,0.1847,0.2157,12.1014,11.4628,13.1075,17.7868,0.6623,0.2197,0.5795,4.75
59,4,0.2,0.1,0.174,0.1571,0.1012,0.1178,0.1956,0.1467,0.0295,0.0738,15.0037,13.5658,16.0361,21.0069,0.7057,0.2032,0.6259,4.75
59,4,0.26,0.18,0.189,0.185,0.2209,0.145,0.1767,0.1267,0.2578,0.19,18.1511,15.8855,17.8162,23.9218,0.7413,0.1979,0.6842,5.125
59,5,-0.06,-0.14,0.2639,0.2068,0.2398,0.2951,0.4124,0.3449,0.3626,0.3742,21.3915,26.4826,21.9114,16.3101,0.3466,0.152,0.1756,4.5
59,5,0.0,-0.06,0.3443,0.2834,0.3492,0.3732,0.4074,0.3436,0.4128,0.4235,13.0111,17.6619,13.3515,10.2318,0.4908,0.1928,0.3331,4.125
59,5,0.06,0.02,0.3391,0.3026,0.3366,0.2848,0.3699,0.2983,0.3344,0.3199,9.5874,12.0977,10.2066,12.7197,0.5885,0.2113,0.4749,4.25
59,5,0.12,0.1,0.2926,0.2786,0.32,0.2361,0.2878,0.2169,0.3112,0.277,11.9315,12.2896,11.9817,16.5036,0.6425,0.2199,0.5506,4.375
59,5,0.18,0.18,0.2267,0.2292,0.2652,0.1841,0.2096,0.1591,0.3047,0.2427,18.2727,15.6628,17.9202,24.2341,0.7589,0.1989,0.6999,4.75
59,5,0.26,-0.14,0.1276,0.1411,0.1104,0.155,0.1778,0.1872,0.1069,0.1558,12.9706,14.066,13.7992,15.9854,0.6124,0.2004,0.4964,5.75
59,6,-0.08,-0.06,0.2316,0.1695,0.1963,0.2387,0.412,0.3066,0.3228,0.3279,23.1078,28.3551,23.7634,18.064,0.3185,0.1421,0.1467,4.375
59,6,-0.02,0.02,0.4493,0.3449,0.4203,0.413,0.4311,0.3129,0.4331,0.4389,10.5129,14.9604,10.8805,9.9577,0.5375,0.1996,0.3932,4.625
59,6,0.04,0.1,0.4055,0.3391,0.333,0.279,0.4621,0.3565,0.3487,0.3499,10.784,10.2444,11.5629,16.8478,0.6648,0.2175,0.581,5.0
59,6,0.1,0.18,0.3142,0.281,0.3466,0.2673,0.2838,0.2009,0.3505,0.3195,12.4142,12.1793,12.1754,17.2829,0.675,0.2085,0.5762,4.125
59,6,0.18,-0.14,0.1449,0.1656,0.144,0.1931,0.2006,0.2296,0.1618,0.2114,12.4155,13.6535,13.0164,14.9673,0.6135,0.2,0.4848,5.5
59,6,0.24,-0.06,0.1807,0.2257,0.1496,0.1483,0.226,0.2606,0.1101,0.1339,15.1677,13.1752,15.9806,20.9515,0.6958,0.2105,0.6226,5.375
59,7,-0.1,0.02,0.2012,0.1594,0.199,0.2377,0.3762,0.2931,0.35,0.3468,24.761,29.9614,25.1632,19.2514,0.2803,0.1391,0.1179,4.25
59,7,-0.04,0.1,0.3269,0.2416,0.3178,0.3171,0.3081,0.1944,0.3188,0.3171,13.8191,18.5427,14.1226,11.5005,0.4878,0.1968,0.3373,4.375
59,7,0.02,0.18,0.4163,0.3655,0.3493,0.2806,0.4875,0.379,0.3651,0.3679,13.0037,11.1356,13.5875,19.5172,0.7061,0.2068,0.6328,4.75
59,7,0.1,-0.14,0.2424,0.2243,0.2002,0.2579,0.3206,0.3091,0.2567,0.3091,12.1495,15.4193,12.9811,12.1773,0.534,0.2147,0.4022,5.125
59,7,0.16,-0.06,0.2107,0.2401,0.1962,0.1888,0.2647,0.2864,0.1626,0.1752,13.0907,11.8368,13.8952,18.6341,0.6669,0.2245,0.5872,5.125
59,7,0.22,0.02,0.1768,0.1837,0.1133,0.1262,0.2112,0.1907,0.0523,0.0874,15.0932,13.4522,16.1083,21.091,0.7118,0.1981,0.626,5.125
59,7,0.28,0.1,0.1505,0.1557,0.0962,0.0968,0.179,0.1585,0.0329,0.0604,18.0411,15.3831,18.7453,24.4697,0.7492,0.2052,0.6933,5.125
59,8,-0.06,0.18,0.2899,0.2221,0.2889,0.2971,0.3268,0.2553,0.3385,0.2961,18.0693,22.972,18.3451,14.0568,0.418,0.1732,0.2479,4.625
59,8,0.02,-0.14,0.2604,0.2376,0.2712,0.2915,0.33,0.3097,0.3224,0.3314,14.6403,19.0156,15.0472,11.7467,0.4744,0.1973,0.3158,4.625
59,8,0.08,-0.06,0.2332,0.2281,0.2023,0.2224,0.2891,0.2861,0.205,0.2371,10.4813,11.6047,11.3862,14.4364,0.6307,0.2018,0.5061,4.75
59,8,0.14,0.02,0.2076,0.2007,0.1491,0.161,0.2414,0.2099,0.1029,0.1447,13.5567,12.3811,14.4983,19.3324,0.6928,0.1917,0.6024,4.75
59,8,0.2,0.1,0.1996,0.2085,0.2381,0.1628,0.197,0.1638,0.2825,0.231,18.1005,15.4971,17.7842,23.9939,0.7601,0.1866,0.694,4.875
59,8,0.26,0.18,0.1626,0.1639,0.1916,0.1317,0.1554,0.1182,0.2358,0.1821,19.655,16.8644,19.3708,25.658,0.7641,0.1929,0.7196,5.125
59,9,-0.06,-0.14,0.269,0.2067,0.2558,0.2988,0.3835,0.3049,0.3728,0.3687,20.4517,25.5594,20.8213,15.4528,0.3679,0.1571,0.1941,4.625
59,9,0.0,-0.06,0.371,0.3007,0.3381,0.3299,0.43,0.3506,0.3916,0.3932,10.3523,14.7363,11.021,9.9099,0.5206,0.2139,0.3872,4.125
59,9,0.06,0.02,0.3299,0.2851,0.2957,0.2702,0.3654,0.2917,0.2843,0.286,9.8561,12.1772,10.8054,13.3231,0.5972,0.2229,0.4811,4.25
59,9,0.12,0.1,0.3263,0.2935,0.3286,0.2618,0.3094,0.2284,0.3273,0.3053,11.998,12.6819,12.0653,16.2309,0.6491,0.2152,0.5408,4.375
59,9,0.18,0.18,0.2309,0.2362,0.2715,0.1878,0.207,0.1613,0.3076,0.2488,17.1441,14.7603,16.7727,22.9795,0.7539,0.1884,0.679,4.75
59,9,0.26,-0.14,0.1184,0.1338,0.1259,0.1681,0.1698,0.1821,0.1366,0.1785,12.4672,13.9489,13.0356,14.9602,0.5779,0.2171,0.4817,5.75
59,10,-0.08,-0.06,0.2129,0.1576,0.2035,0.2403,0.3578,0.2713,0.3464,0.338,22.8406,28.0261,23.2046,17.5392,0.3162,0.145,0.1524,4.5
59,10,-0.02,0.02,0.3756,0.2861,0.3615,0.3752,0.3706,0.2503,0.3789,0.4019,11.0135,15.3744,11.3399,10.3589,0.5349,0.2072,0.3939,4.75
59,10,0.04,0.1,0.3471,0.3181,0.3048,0.2513,0.3977,0.3036,0.2936,0.2927,12.4344,11.0883,13.0495,18.6768,0.701,0.1923,0.6122,5.0
59,10,0.1,0.18,0.3013,0.2652,0.3215,0.2403,0.2806,0.1969,0.3227,0.2877,12.7097,12.3701,12.62,17.7503,0.6743,0.2139,0.5811,4.25
59,10,0.18,-0.14,0.1379,0.1599,0.1359,0.1929,0.1791,0.201,0.1414,0.202,12.7055,14.2157,13.3082,14.8473,0.5846,0.2167,0.4749,5.5
59,10,0.24,-0.06,0.1781,0.2175,0.1527,0.1536,0.2217,0.2506,0.1101,0.1298,14.4969,12.8222,15.3185,20.1586,0.6868,0.2063,0.6082,5.375
59,11,-0.1,0.02,0.1977,0.1475,0.1823,0.2199,0.409,0.3113,0.3657,0.3601,24.812,30.0704,25.2662,19.3128,0.27,0.1335,0.1142,4.5
59,11,-0.04,0.1,0.3624,0.2718,0.3463,0.3485,0.3637,0.2569,0.3573,0.3529,13.9304,18.7229,14.3278,11.3648,0.4713,0.1978,0.3271,4.375
59,11,0.02,0.18,0.4022,0.3469,0.3552,0.283,0.4854,0.3781,0.392,0.3675,11.8408,10.5427,12.4118,18.1978,0.6945,0.2044,0.6081,4.875
59,11,0.1,-0.14,0.2344,0.2337,0.1979,0.2596,0.3117,0.3317,0.2361,0.2963,11.1664,13.7453,12.098,12.4181,0.5799,0.1971,0.4341,5.125
59,11,0.16,-0.06,0.2019,0.2078,0.1485,0.1814,0.2396,0.2393,0.1218,0.1671,13.5197,12.4774,14.4349,18.8916,0.6787,0.208,0.5875,5.125
59,11,0.22,0.02,0.1883,0.1903,0.1223,0.1375,0.2452,0.2313,0.0872,0.1259,15.1982,13.1527,16.112,21.3935,0.7101,0.209,0.6405,5.125
59,11,0.28,0.1,0.1762,0.1794,0.1145,0.1201,0.2073,0.1848,0.055,0.0782,15.9811,14.0013,16.8911,22.1583,0.7139,0.2069,0.6463,5.125
59,12,-0.06,0.18,0.3074,0.2388,0.3066,0.3183,0.3613,0.2766,0.354,0.3201,18.9158,23.9156,19.2735,14.679,0.3964,0.1676,0.2307,4.375
59,12,0.02,-0.14,0.2777,0.2517,0.2826,0.3154,0.3498,0.3286,0.3457,0.3633,15.4252,19.9004,15.7968,11.9671,0.446,0.2079,0.298,4.625
59,12,0.08,-0.06,0.2861,0.2644,0.2331,0.2446,0.362,0.3521,0.2721,0.2936,9.8508,11.26,10.8306,13.7653,0.6104,0.2186,0.4973,4.75
59,12,0.14,0.02,0.2042,0.1992,0.1419,0.1529,0.2347,0.1974,0.082,0.1293,13.6789,12.5325,14.6976,19.4871,0.6942,0.1974,0.6035,4.75
59,12,0.2,0.1,0.1653,0.1564,0.1044,0.1122,0.2009,0.1652,0.0577,0.0931,17.6221,14.9988,18.2819,24.0594,0.7603,0.1939,0.6914,4.75
59,12,0.26,0.18,0.1984,0.1948,0.2244,0.1517,0.1946,0.1442,0.2682,0.2096,19.2249,16.4613,18.9679,25.3053,0.7793,0.1852,0.7164,5.125
59,13,-0.06,-0.14,0.2719,0.2191,0.2602,0.2875,0.3901,0.3356,0.3871,0.3644,20.1673,25.1575,20.5004,15.3069,0.3754,0.1625,0.2001,4.625
59,13,0.0,-0.06,0.3643,0.2966,0.3511,0.3605,0.4092,0.334,0.3908,0.3948,10.5244,14.7788,11.0556,10.0811,0.5237,0.2078,0.3908,4.125
59,13,0.06,0.02,0.3643,0.3265,0.325,0.3038,0.4113,0.3494,0.328,0.3443,9.1768,10.7437,10.0819,13.5478,0.6214,0.2146,0.5071,4.25
59,13,0.12,0.1,0.2829,0.2546,0.3075,0.2402,0.2634,0.1897,0.3155,0.2798,12.7579,12.7839,12.5831,17.3453,0.6583,0.2216,0.5656,4.5
59,13,0.18,0.18,0.2186,0.2215,0.2608,0.1737,0.2042,0.1615,0.2929,0.2312,17.5086,15.0684,17.1791,23.3889,0.7424,0.202,0.6838,4.75
59,13,0.26,-0.14,0.1264,0.1441,0.1187,0.1616,0.1809,0.1969,0.1243,0.1692,12.9234,13.7759,13.6316,16.1029,0.6081,0.2105,0.5048,5.75
59,14,-0.08,-0.06,0.223,0.1642,0.2076,0.2547,0.3562,0.2616,0.3354,0.3402,22.4001,27.6117,22.8038,17.1277,0.3246,0.1463,0.1596,4.375
59,14,-0.02,0.02,0.3742,0.274,0.3613,0.3699,0.3473,0.2143,0.3725,0.3938,10.7222,14.9591,10.9319,10.5382,0.5388,0.2134,0.4078,4.625
59,14,0.04,0.1,0.365,0.3152,0.332,0.2807,0.3991,0.2825,0.321,0.3322,11.7592,10.8825,12.301,17.7638,0.6873,0.2129,0.5979,4.875
59,14,0.1,0.18,0.3327,0.3081,0.3312,0.2572,0.3491,0.2679,0.3521,0.3298,12.3535,11.5088,12.501,17.9336,0.6853,0.2094,0.5947,4.25
59,14,0.18,-0.14,0.1255,0.1198,0.1101,0.1734,0.1852,0.1772,0.1345,0.1972,12.9148,15.4206,13.6421,13.9851,0.5659,0.2039,0.4374,5.5
59,14,0.24,-0.06,0.1769,0.2112,0.1456,0.1526,0.2118,0.2295,0.098,0.1266,13.4631,12.5219,14.3828,18.7337,0.6757,0.2009,0.5789,5.375
59,15,-0.1,0.02,0.1819,0.1362,0.1718,0.2045,0.3606,0.2584,0.344,0.3312,25.2839,30.5327,25.65,19.798,0.268,0.1253,0.112,4.25
59,15,-0.04,0.1,0.3551,0.2555,0.3353,0.3466,0.3188,0.195,0.3146,0.323,13.5604,18.3611,13.964,11.2799,0.4935,0.1951,0.3386,4.5
59,15,0.02,0.18,0.3609,0.2979,0.2788,0.2422,0.4544,0.3339,0.3466,0.3586,13.6313,11.6648,14.1302,20.1021,0.7017,0.2151,0.6429,4.875
59,15,0.1,-0.14,0.1774,0.175,0.156,0.2163,0.2498,0.2604,0.1974,0.2564,11.8734,14.2318,12.6184,13.2337,0.5753,0.211,0.4434,5.125
59,15,0.16,-0.06,0.1751,0.2016,0.1456,0.1609,0.2182,0.2323,0.1118,0.1467,12.8876,12.3328,13.8039,17.8777,0.6664,0.2068,0.5634,5.125
59,15,0.22,0.02,0.1887,0.215,0.1451,0.1417,0.2233,0.2279,0.0809,0.1121,14.739,13.0305,15.6893,20.6299,0.6883,0.2227,0.6188,5.125
59,15,0.28,0.1,0.1725,0.1713,0.103,0.1023,0.1897,0.1615,0.0264,0.0518,17.5501,15.055,18.3639,23.9994,0.7426,0.1984,0.6833,5.125
59,16,-0.06,0.18,0.2968,0.232,0.3043,0.3214,0.3748,0.2939,0.39,0.3634,19.7271,24.7935,19.9783,14.9352,0.3786,0.163,0.2103,4.5
59,16,0.02,-0.14,0.2822,0.2411,0.2909,0.3207,0.3412,0.3051,0.355,0.3787,14.7602,19.3198,15.0454,11.3094,0.4729,0.1833,0.3077,4.625
59,16,0.08,-0.06,0.2425,0.2342,0.2025,0.2295,0.3169,0.3109,0.2188,0.2582,10.1224,12.1805,11.193,13.1407,0.5966,0.204,0.4725,4.75
59,16,0.14,0.02,0.2491,0.2542,0.1911,0.1876,0.2967,0.2806,0.143,0.1711,12.3039,11.8443,13.5233,17.7291,0.6747,0.1936,0.5648,4.75
59,16,0.2,0.1,0.1546,0.1546,0.0976,0.1113,0.1877,0.1559,0.0398,0.078,16.2761,14.226,17.115,22.4491,0.7319,0.1963,0.6549,4.75
59,16,0.26,0.18,0.182,0.1858,0.213,0.1434,0.1722,0.1328,0.2519,0.1946,19.5719,16.7841,19.282,25.5867,0.7613,0.2017,0.7187,5.125
59,17,-0.06,-0.14,0.2593,0.2051,0.2422,0.2864,0.3828,0.3236,0.3557,0.3532,20.4783,25.5205,20.9191,15.5457,0.3603,0.1656,0.1929,4.625
59,17,0.0,-0.06,0.3391,0.2807,0.3321,0.3328,0.3962,0.3202,0.3764,0.3796,12.7158,17.3073,13.2136,10.6239,0.4942,0.2053,0.3448,4.125
59,17,0.06,0.02,0.3384,0.2757,0.2872,0.2884,0.3813,0.2891,0.2844,0.3175,9.4922,11.3475,10.4983,13.6727,0.6228,0.2192,0.504,4.25
59,17,0.12,0.1,0.2988,0.2669,0.3255,0.2553,0.2918,0.2039,0.3145,0.284,11.8555,13.061,11.9082,15.6871,0.6194,0.218,0.5235,4.375
59,17,0.18,0.18,0.2096,0.2068,0.2465,0.1708,0.1976,0.15,0.2845,0.2303,17.2895,15.1125,16.9305,22.9648,0.75,0.1874,0.6719,4.75
59,17,0.26,-0.14,0.1222,0.1332,0.107,0.1523,0.1591,0.166,0.0923,0.1404,13.2686,14.2548,14.0573,16.3669,0.6122,0.1985,0.502,5.75
59,18,-0.08,-0.06,0.2288,0.1715,0.2144,0.2662,0.3758,0.2949,0.3632,0.3697,22.3608,27.5381,22.7313,16.9774,0.3199,0.1547,0.1581,4.375
59,18,-0.02,0.02,0.3747,0.285,0.3876,0.391,0.3589,0.2486,0.4067,0.4042,12.6245,17.3158,12.6907,10.3315,0.5149,0.186,0.3522,4.625
59,18,0.04,0.1,0.3636,0.3102,0.3144,0.2586,0.4309,0.3068,0.3453,0.3453,12.068,10.8856,12.5912,18.2764,0.687,0.2212,0.6091,4.875
59,18,0.1,0.18,0.3106,0.2726,0.3171,0.2497,0.3035,0.2097,0.3331,0.3089,12.6207,12.0356,12.6193,17.9417,0.6884,0.2158,0.5911,4.125
59,18,0.18,-0.14,0.1552,0.1639,0.142,0.1999,0.2247,0.2382,0.1741,0.2358,11.8968,13.16,12.5837,14.7081,0.5969,0.2157,0.4907,5.5
59,18,0.24,-0.06,0.1889,0.22,0.1485,0.1508,0.2173,0.2252,0.0821,0.1105,14.1867,13.2767,15.2743,19.4593,0.671,0.2024,0.581,5.375
59,19,-0.1,0.02,0.2124,0.1563,0.1974,0.2308,0.3652,0.2624,0.3247,0.321,23.865,29.1189,24.328,18.5494,0.2987,0.135,0.1341,4.375
59,19,-0.04,0.1,0.3483,0.2583,0.3343,0.3219,0.3367,0.2259,0.3443,0.3274,14.1745,18.9546,14.4847,11.664,0.4875,0.1827,0.3269,4.625
59,19,0.02,0.18,0.3687,0.314,0.3237,0.2732,0.4169,0.293,0.3296,0.3354,11.6067,10.8656,12.2135,17.6315,0.6883,0.201,0.5945,4.875
59,19,0.1,-0.14,0.1714,0.1716,0.1715,0.235,0.2331,0.2529,0.2206,0.2797,11.5547,13.4515,11.9878,13.3618,0.5866,0.2094,0.4641,5.125
59,19,0.16,-0.06,0.1759,0.2058,0.1469,0.1534,0.2225,0.2461,0.1166,0.1412,13.9814,12.4772,14.7739,19.5758,0.6878,0.1987,0.6014,5.125
59,19,0.22,0.02,0.1955,0.2109,0.1387,0.141,0.2404,0.2309,0.0802,0.1067,15.0567,13.2214,16.0653,21.1616,0.708,0.2047,0.6293,5.125
59,19,0.28,0.1,0.1777,0.1731,0.2099,0.1416,0.1737,0.1236,0.2398,0.1817,17.0918,15.6242,16.7787,22.2954,0.7175,0.201,0.6401,5.25
59,20,-0.06,0.18,0.2918,0.2313,0.2798,0.2946,0.3419,0.2692,0.3218,0.2984,18.8914,23.8411,19.3212,14.7021,0.3978,0.169,0.2316,4.625
59,20,0.02,-0.14,0.2559,0.2094,0.2462,0.3,0.3172,0.2687,0.3023,0.344,14.0496,18.4274,14.5086,11.4621,0.496,0.1937,0.3333,4.625
59,20,0.08,-0.06,0.2293,0.2343,0.2113,0.234,0.3053,0.3078,0.2245,0.2538,10.2262,12.172,11.1695,13.2399,0.5908,0.2108,0.4743,4.75
59,20,0.14,0.02,0.2182,0.2091,0.1714,0.1904,0.2816,0.2447,0.1581,0.2018,11.6827,11.9584,12.7645,16.5307,0.6394,0.2142,0.5441,4.75
59,20,0.2,0.1,0.2126,0.2113,0.2388,0.1626,0.2102,0.1619,0.2718,0.2183,16.8401,14.7595,16.6095,22.5732,0.7261,0.2062,0.664,5.0
59,20,0.26,0.18,0.1712,0.1721,0.2084,0.1377,0.1618,0.1183,0.2459,0.1894,19.3189,16.667,19.0025,25.2469,0.7736,0.1831,0.7112,5.125
59,21,-0.06,-0.14,0.2602,0.2067,0.2507,0.3,0.4152,0.3507,0.4091,0.4105,21.7988,26.8987,22.136,16.4355,0.3381,0.1616,0.1673,4.625
59,21,0.0,-0.06,0.3278,0.2489,0.2985,0.3266,0.3867,0.2963,0.3699,0.3897,11.3709,15.7862,11.8745,10.266,0.5251,0.1994,0.377,4.125
59,21,0.06,0.02,0.2922,0.25,0.2549,0.2489,0.3286,0.2535,0.2637,0.2863,9.9616,11.5904,10.7324,14.0191,0.617,0.2196,0.5074,4.25
59,21,0.12,0.1,0.2926,0.2771,0.3217,0.2362,0.2851,0.2141,0.3325,0.2917,13.1386,12.3842,13.0072,18.3705,0.6762,0.2165,0.5941,4.5
59,21,0.18,0.18,0.2195,0.2196,0.2548,0.1705,0.2025,0.1536,0.2936,0.2332,17.9934,15.4285,17.6691,23.9536,0.7668,0.1872,0.6952,4.75
59,21,0.26,-0.14,0.1197,0.1346,0.1141,0.1521,0.1725,0.1802,0.1106,0.1494,13.1021,13.7741,13.8334,16.6104,0.6249,0.2031,0.5156,5.75
59,22,-0.08,-0.06,0.2229,0.1642,0.2048,0.247,0.394,0.3059,0.3553,0.3492,23.5945,28.7998,24.048,18.2621,0.3031,0.145,0.1373,4.5
59,22,-0.02,0.02,0.3847,0.2905,0.3752,0.3712,0.3569,0.2453,0.3891,0.3917,10.7289,14.8832,10.885,10.5259,0.5455,0.1996,0.4052,4.625
59,22,0.04,0.1,0.3473,0.2985,0.3109,0.2597,0.3862,0.2766,0.3082,0.3098,11.1327,10.6892,11.7299,16.9735,0.6704,0.2156,0.5812,5.0
59,22,0.1,0.18,0.3064,0.2804,0.3283,0.2487,0.2961,0.2154,0.3453,0.3171,12.5211,11.9594,12.4056,17.7043,0.6949,0.1869,0.587,4.25
59,22,0.18,-0.14,0.1311,0.1297,0.1094,0.1726,0.1863,0.1856,0.1284,0.188,12.7929,14.9824,13.5686,14.3585,0.5823,0.1997,0.4507,5.5
59,22,0.24,-0.06,0.1843,0.2217,0.1553,0.1448,0.2253,0.2362,0.0914,0.1071,13.8278,12.7772,14.8686,19.3165,0.6725,0.2012,0.5853,5.375
59,23,-0.1,0.02,0.2162,0.1695,0.2185,0.2634,0.3432,0.2724,0.3564,0.3444,23.4749,28.6234,23.7507,17.9942,0.3123,0.1422,0.1411,4.25
59,23,-0.04,0.1,0.34,0.2386,0.3288,0.3652,0.2984,0.1699,0.3114,0.3287,14.4503,19.348,14.7452,11.5468,0.4677,0.1968,0.3223,4.5
59,23,0.02,0.18,0.3564,0.3164,0.3008,0.2475,0.461,0.3602,0.344,0.3441,13.2021,11.279,13.752,19.6939,0.71,0.2016,0.6351,4.75
59,23,0.1,-0.14,0.2031,0.2,0.1686,0.2435,0.2764,0.2908,0.2243,0.2881,11.8892,14.7006,12.6381,12.4156,0.5585,0.2065,0.4204,5.125
59,23,0.16,-0.06,0.204,0.2328,0.158,0.1721,0.2553,0.2824,0.1257,0.1555,12.8972,12.0843,13.963,18.1116,0.6607,0.2013,0.5672,5.125
59,23,0.22,0.02,0.1725,0.1855,0.1265,0.1298,0.2062,0.1924,0.0692,0.1028,15.8788,13.736,16.6638,22.0373,0.7156,0.2051,0.6506,5.125
59,23,0.28,0.1,0.1583,0.1572,0.1994,0.1313,0.1479,0.1038,0.2281,0.1683,18.0731,16.0339,17.7253,23.6191,0.7383,0.1968,0.6723,5.125
59,24,-0.06,0.18,0.3014,0.23,0.2891,0.3027,0.3791,0.2889,0.3799,0.3467,19.8587,24.9337,20.1678,15.2577,0.3777,0.163,0.211,4.5
59,24,0.02,-0.14,0.2589,0.2308,0.2717,0.321,0.3476,0.3184,0.345,0.3769,14.7001,19.1809,15.0745,11.3965,0.4689,0.1951,0.3108,4.625
59,24,0.08,-0.06,0.2876,0.2682,0.2217,0.2478,0.3531,0.3301,0.234,0.2721,10.0442,12.2706,11.2896,13.1118,0.589,0.2199,0.4695,4.75
59,24,0.14,0.02,0.2086,0.2044,0.154,0.1663,0.2345,0.2056,0.0946,0.1344,14.1304,12.7035,15.0457,20.0166,0.7029,0.1887,0.6141,4.75
59,24,0.2,0.1,0.1623,0.1497,0.1066,0.1162,0.1835,0.1381,0.041,0.0757,15.7458,13.9158,16.5701,21.871,0.7192,0.199,0.6458,4.75
59,24,0.26,0.18,0.1664,0.1739,0.2065,0.1341,0.164,0.1288,0.2466,0.1819,19.5432,16.8336,19.2225,25.4898,0.7785,0.1837,0.7136,5.125
60,0,-0.04,-0.2,0.2493,0.178,0.2414,0.2973,0.3449,0.239,0.3472,0.3646,21.53,26.76,21.8495,16.2246,0.3453,0.1658,0.1765,4.625
60,0,0.02,-0.12,0.2743,0.2285,0.2747,0.3082,0.3379,0.2934,0.3381,0.363,13.5602,17.8267,13.9151,11.2667,0.4987,0.1915,0.344,4.5
60,0,0.08,-0.04,0.2882,0.2802,0.243,0.2712,0.3563,0.3449,0.2451,0.2896,9.9635,12.357,11.1576,12.6398,0.5857,0.2135,0.4604,4.625
60,0,0.14,0.04,0.1814,0.1716,0.1201,0.1257,0.2127,0.1723,0.0663,0.1036,15.6134,13.5584,16.3954,21.8622,0.7247,0.2043,0.6519,4.625
60,0,0.2,0.12,0.1935,0.1964,0.222,0.1474,0.1854,0.1413,0.2558,0.1963,18.0785,15.6984,17.8089,23.9263,0.7502,0.2021,0.6868,4.875
60,0,0.28,-0.2,0.1261,0.1117,0.1084,0.1945,0.1669,0.1561,0.135,0.2198,13.7946,16.25,14.3675,14.3846,0.55,0.2136,0.4346,6.0
60,1,-0.06,-0.12,0.2867,0.2261,0.2849,0.3167,0.3879,0.3247,0.3819,0.3622,20.2011,25.2812,20.5575,15.2191,0.3685,0.1681,0.1951,4.5
60,1,0.0,-0.04,0.3528,0.2984,0.3365,0.312,0.4218,0.3541,0.3756,0.3667,9.8736,13.8577,10.6066,10.4961,0.538,0.2159,0.4089,4.0
60,1,0.06,0.04,0.3298,0.2808,0.2946,0.2753,0.3561,0.2721,0.2874,0.3035,9.7128,12.0802,10.5638,13.1144,0.6097,0.2126,0.4832,4.125
60,1,0.12,0.12,0.2938,0.2661,0.3278,0.2458,0.2636,0.1828,0.3193,0.281,12.4235,12.8225,12.2274,16.7752,0.6574,0.2037,0.5531,4.375
60,1,0.2,-0.2,0.129,0.1277,0.1183,0.1927,0.1808,0.1877,0.1466,0.2172,12.8632,15.0251,13.4585,14.1125,0.5644,0.2208,0.4491,5.75
60,1,0.26,-0.12,0.1264,0.1793,0.1328,0.1459,0.1915,0.2406,0.119,0.1435,13.39,12.6156,14.0981,18.1128,0.6435,0.209,0.562,5.625
60,2,-0.08,-0.04,0.25,0.1855,0.2295,0.268,0.4012,0.3155,0.3677,0.3522,22.2406,27.4263,22.6861,17.0776,0.3237,0.1488,0.1599,4.25
60,2,-0.02,0.04,0.3702,0.2657,0.342,0.3533,0.3629,0.2347,0.3533,0.3662,11.2997,15.8017,11.7564,10.553,0.5254,0.2073,0.3854,4.625
