rank,seed,delta_G,delta_sigma,ssimW,ssimN1,ssimN2,ssimN3,corrW,corrN1,corrN2,corrN3,eW,eN1,eN2,eN3,sync,meta,mean,peakfreq
39,24,0.06,-0.06,0.3245,0.2851,0.3178,0.2848,0.3636,0.3021,0.3107,0.3204,9.9804,10.9096,10.6227,14.6156,0.6389,0.2118,0.5272,4.375
39,24,0.12,0.02,0.3037,0.3194,0.2855,0.2435,0.3924,0.398,0.3083,0.3056,13.9258,11.4984,14.4192,20.2322,0.7149,0.2042,0.638,4.25
39,24,0.18,0.1,0.2343,0.2727,0.2197,0.1217,0.4034,0.4828,0.3675,0.2379,25.5618,21.2892,25.5916,32.4945,0.8463,0.1845,0.849,6.375
39,24,0.24,0.18,0.1431,0.1628,0.112,0.0513,0.2717,0.3202,0.1898,0.1109,29.1703,24.9084,29.2372,36.0776,0.9179,0.1245,0.9057,6.625
39,25,-0.08,-0.14,0.1868,0.1403,0.1782,0.2253,0.4116,0.2989,0.3945,0.4239,24.9126,30.2458,25.2856,19.0327,0.2725,0.1288,0.1062,4.5
39,25,-0.02,-0.06,0.4287,0.347,0.4067,0.4189,0.4925,0.3814,0.4494,0.4703,12.0388,17.0568,12.6771,9.4303,0.499,0.1853,0.3365,4.75
39,25,0.04,0.02,0.3987,0.3878,0.3749,0.2941,0.4828,0.4494,0.4257,0.3847,11.8386,10.119,12.2497,18.1251,0.6988,0.2071,0.6076,5.25
39,25,0.1,0.1,0.3145,0.3532,0.2961,0.1964,0.4923,0.563,0.4702,0.3695,20.9971,16.9382,21.0394,27.8454,0.784,0.2049,0.7756,5.75
39,25,0.16,0.18,0.2067,0.257,0.1963,0.1132,0.3887,0.5107,0.3576,0.242,26.4985,22.1487,26.5117,33.3934,0.8424,0.1887,0.8643,6.125
39,25,0.24,-0.14,0.2428,0.2834,0.2334,0.1416,0.3064,0.3311,0.2468,0.1876,13.2883,12.3266,13.8823,18.5789,0.6442,0.2096,0.5698,4.75
39,26,-0.1,-0.06,0.121,0.0935,0.1195,0.1548,0.3503,0.267,0.3489,0.3731,26.9528,32.2243,27.2913,20.9647,0.2354,0.1164,0.0726,4.5
39,26,-0.04,0.02,0.3857,0.2938,0.3491,0.3643,0.4226,0.3118,0.4053,0.4233,12.387,17.2728,12.8779,9.9473,0.4939,0.2059,0.3416,4.25
39,26,0.02,0.1,0.363,0.3256,0.3158,0.2686,0.4971,0.394,0.4056,0.4006,13.9197,11.645,14.316,20.4619,0.7201,0.1991,0.6515,4.875
39,26,0.08,0.18,0.2883,0.3382,0.2764,0.1823,0.4532,0.5294,0.4238,0.314,22.0981,17.9807,22.1471,28.9758,0.7693,0.2254,0.7928,5.5
39,26,0.16,-0.14,0.2718,0.3103,0.243,0.2198,0.3043,0.352,0.2077,0.1934,12.0756,12.1757,13.068,16.4087,0.6341,0.1942,0.5195,5.0
39,26,0.22,-0.06,0.1669,0.1842,0.126,0.0632,0.2601,0.2866,0.1837,0.1228,20.3104,16.7448,20.5931,27.0558,0.7877,0.1923,0.7474,4.625
39,26,0.28,0.02,0.1088,0.1249,0.0689,0.0282,0.1955,0.2229,0.1084,0.0613,27.2178,23.1165,27.3552,34.0869,0.8892,0.1381,0.8697,4.5
39,27,-0.06,0.1,0.3478,0.2643,0.3457,0.3888,0.4282,0.3113,0.4471,0.4609,16.5443,21.7172,16.7805,11.9701,0.4368,0.1765,0.2617,4.0
39,27,0.0,0.18,0.3358,0.3175,0.293,0.2327,0.501,0.4264,0.4235,0.3979,16.2787,13.2815,16.5389,22.9692,0.7439,0.2063,0.6947,4.5
39,27,0.08,-0.14,0.3106,0.2968,0.2855,0.2812,0.3509,0.3182,0.2702,0.2868,10.7728,13.761,11.7512,12.4372,0.5527,0.2154,0.4348,4.75
39,27,0.14,-0.06,0.2631,0.2972,0.2433,0.1942,0.3172,0.3642,0.2249,0.1944,13.0677,11.61,13.8483,18.6802,0.6777,0.2063,0.5822,4.625
39,27,0.2,0.02,0.2435,0.2974,0.2459,0.1327,0.3711,0.4533,0.3492,0.2325,22.1041,17.9871,22.1503,28.9702,0.8048,0.2141,0.7886,6.5
39,27,0.26,0.1,0.1394,0.1529,0.0941,0.0447,0.246,0.2672,0.143,0.0912,27.7206,23.5727,27.8588,34.6276,0.8912,0.1433,0.8803,4.375
39,28,-0.08,0.18,0.2853,0.211,0.2548,0.3144,0.4773,0.3453,0.4197,0.4526,21.4454,26.8254,21.9708,16.0065,0.356,0.1552,0.1654,4.25
39,28,0.0,-0.14,0.357,0.2726,0.3247,0.3437,0.4199,0.3158,0.3796,0.3991,14.2923,19.2741,14.8811,11.0552,0.468,0.1915,0.306,4.375
39,28,0.06,-0.06,0.3502,0.3145,0.3082,0.2791,0.3929,0.3349,0.2936,0.3028,9.5946,11.3777,10.6515,13.6862,0.598,0.2258,0.4971,4.375
39,28,0.12,0.02,0.3831,0.4215,0.3825,0.2614,0.4816,0.5072,0.4858,0.3989,16.7628,13.2673,16.7743,23.4075,0.7444,0.2108,0.7001,6.0
39,28,0.18,0.1,0.207,0.2496,0.192,0.1154,0.3708,0.468,0.3473,0.2488,25.4168,21.1397,25.4305,32.2799,0.8618,0.1665,0.8458,6.375
39,28,0.24,0.18,0.1351,0.1615,0.1153,0.0578,0.2902,0.3643,0.2214,0.1385,29.2665,24.9676,29.3069,36.1554,0.9196,0.1146,0.9079,6.625
39,29,-0.08,-0.14,0.1883,0.1406,0.1723,0.2124,0.4343,0.3196,0.3932,0.4146,24.9734,30.3132,25.4059,19.1777,0.2694,0.1282,0.1044,4.375
39,29,-0.02,-0.06,0.3727,0.2856,0.343,0.3445,0.4149,0.2972,0.3717,0.3775,12.584,17.4965,13.2282,10.4133,0.4854,0.2072,0.3396,4.625
39,29,0.04,0.02,0.3411,0.337,0.3456,0.2538,0.4556,0.3968,0.4311,0.3794,13.0899,11.0233,13.311,19.455,0.6989,0.2211,0.6324,5.25
39,29,0.1,0.1,0.323,0.3763,0.3158,0.2044,0.4696,0.5593,0.4604,0.3501,20.0209,15.9297,20.0436,26.8521,0.7683,0.2209,0.7576,5.75
39,29,0.16,0.18,0.225,0.2684,0.2167,0.1299,0.3929,0.4775,0.374,0.2558,25.0198,20.786,25.0272,31.9006,0.7961,0.2337,0.8399,6.125
39,29,0.24,-0.14,0.1943,0.2178,0.1771,0.0978,0.2562,0.2759,0.2059,0.1469,15.5951,13.632,16.0184,21.4243,0.6818,0.2224,0.6256,4.75
39,30,-0.1,-0.06,0.1146,0.0894,0.1117,0.1462,0.3741,0.283,0.3533,0.3932,27.4793,32.7652,27.8518,21.4532,0.2154,0.112,0.0636,4.375
39,30,-0.04,0.02,0.3724,0.2982,0.3372,0.3632,0.451,0.3685,0.4117,0.4301,13.6208,18.5864,14.2078,10.3029,0.478,0.1856,0.3091,4.25
39,30,0.02,0.1,0.3569,0.3406,0.3046,0.2386,0.5187,0.4523,0.4376,0.4036,15.7221,12.7869,15.9969,22.4132,0.7317,0.2146,0.6855,4.875
39,30,0.08,0.18,0.3279,0.3653,0.3123,0.2081,0.5061,0.55,0.4763,0.3838,20.9119,16.9312,20.9693,27.7596,0.7586,0.221,0.7746,5.5
39,30,0.16,-0.14,0.2753,0.3041,0.2377,0.2255,0.3086,0.3452,0.2079,0.2099,12.3705,11.7976,13.3102,17.3068,0.6448,0.2106,0.5501,5.0
39,30,0.22,-0.06,0.1646,0.1897,0.1319,0.0715,0.2507,0.2843,0.1858,0.133,21.4717,17.7354,21.677,28.2176,0.7974,0.191,0.77,4.625
39,30,0.28,0.02,0.1208,0.1361,0.0774,0.035,0.2099,0.2412,0.1169,0.0703,27.104,22.9885,27.2471,33.982,0.8819,0.1459,0.8685,4.5
39,31,-0.06,0.1,0.3604,0.2658,0.3327,0.3524,0.428,0.3038,0.39,0.4072,14.2673,19.4424,14.8384,10.717,0.4696,0.187,0.2979,4.25
39,31,0.0,0.18,0.3193,0.3097,0.3122,0.2357,0.4644,0.4024,0.4645,0.4263,16.7336,13.6599,16.7975,23.2998,0.7577,0.184,0.7013,4.5
39,31,0.08,-0.14,0.285,0.2747,0.2782,0.2913,0.2975,0.2723,0.2445,0.2727,11.6757,14.5993,12.4296,12.7844,0.5477,0.219,0.429,4.75
39,31,0.14,-0.06,0.288,0.3131,0.244,0.2,0.341,0.3773,0.2138,0.1873,13.6074,11.6389,14.5117,19.7355,0.6811,0.2158,0.6076,4.625
39,31,0.2,0.02,0.2285,0.2639,0.2167,0.1118,0.3322,0.381,0.2799,0.1828,21.2072,17.3172,21.3663,28.0611,0.7949,0.1981,0.7689,6.5
39,31,0.26,0.1,0.123,0.1387,0.0876,0.0373,0.2306,0.2669,0.1464,0.0852,28.3533,24.1603,28.4441,35.2415,0.9216,0.0873,0.891,4.375
39,32,-0.08,0.18,0.271,0.2022,0.2399,0.2914,0.4171,0.3113,0.3681,0.3911,21.4764,26.753,21.982,16.1812,0.3549,0.1606,0.169,4.375
39,32,0.0,-0.14,0.3473,0.2787,0.317,0.3367,0.4288,0.3422,0.3684,0.3868,14.9631,19.903,15.6494,11.5768,0.4556,0.194,0.2928,4.375
39,32,0.06,-0.06,0.3395,0.2967,0.2917,0.2869,0.3805,0.3075,0.2733,0.3012,9.5295,11.9314,10.6732,13.0053,0.5844,0.2192,0.4794,4.375
39,32,0.12,0.02,0.3071,0.3204,0.2877,0.2186,0.4006,0.3928,0.303,0.2772,15.6114,12.696,16.0372,22.237,0.75,0.1918,0.6749,4.25
39,32,0.18,0.1,0.2192,0.2651,0.2153,0.1165,0.3957,0.4837,0.3669,0.2377,25.5455,21.2627,25.5644,32.465,0.8621,0.1693,0.8485,6.375
39,32,0.24,0.18,0.1459,0.1575,0.1099,0.0539,0.2757,0.2956,0.1819,0.1195,28.7375,24.5373,28.825,35.6398,0.9074,0.1373,0.8987,4.375
39,33,-0.08,-0.14,0.2174,0.1679,0.207,0.2627,0.4567,0.3573,0.4529,0.48,24.3441,29.6487,24.6783,18.4032,0.2767,0.1403,0.1139,4.625
39,33,-0.02,-0.06,0.3982,0.3193,0.3549,0.3544,0.4498,0.3507,0.385,0.3988,12.1989,17.0051,12.982,10.2547,0.485,0.216,0.3448,4.0
39,33,0.04,0.02,0.4098,0.3821,0.3723,0.2997,0.4861,0.4345,0.4541,0.4111,11.5676,10.0993,11.8771,17.7299,0.6841,0.2137,0.6016,5.25
39,33,0.1,0.1,0.344,0.3903,0.3394,0.2301,0.4699,0.5245,0.4658,0.3749,18.2697,14.489,18.3011,25.0054,0.7494,0.228,0.7275,5.75
39,33,0.16,0.18,0.2054,0.2548,0.2013,0.1164,0.3921,0.5115,0.3728,0.248,26.935,22.5694,26.9279,33.8307,0.824,0.205,0.8715,6.125
39,33,0.24,-0.14,0.2749,0.3249,0.2635,0.1843,0.3583,0.4007,0.2718,0.2226,11.8514,11.0221,12.6678,17.2322,0.6309,0.2242,0.5554,5.0
39,34,-0.1,-0.06,0.1133,0.086,0.106,0.1447,0.3395,0.2528,0.3221,0.3845,27.3575,32.6352,27.7277,21.296,0.2208,0.1126,0.0662,4.75
39,34,-0.04,0.02,0.3942,0.3031,0.3426,0.3808,0.4666,0.3499,0.4012,0.432,13.5191,18.626,14.2494,10.3464,0.4698,0.1986,0.3112,4.125
39,34,0.02,0.1,0.3634,0.3385,0.361,0.2817,0.4965,0.4261,0.4682,0.427,13.115,10.9757,13.3376,19.5214,0.7097,0.206,0.6361,4.875
39,34,0.08,0.18,0.2578,0.3039,0.2596,0.1719,0.4534,0.5382,0.4643,0.3596,23.2568,19.1216,23.2312,30.0646,0.7761,0.2346,0.8122,5.5
39,34,0.16,-0.14,0.253,0.2897,0.2357,0.2233,0.2828,0.3314,0.2036,0.2012,12.6744,11.8794,13.4401,17.5972,0.6389,0.208,0.5565,5.0
39,34,0.22,-0.06,0.1325,0.1499,0.1025,0.0472,0.2127,0.2319,0.1442,0.0951,21.9147,18.2585,22.14,28.6426,0.8111,0.164,0.7743,4.625
39,34,0.28,0.02,0.1456,0.165,0.1009,0.0504,0.239,0.2693,0.1517,0.1004,26.1764,22.0908,26.3266,33.0527,0.8695,0.1561,0.8533,4.5
39,35,-0.06,0.1,0.3549,0.2553,0.3114,0.3477,0.4421,0.3102,0.399,0.4157,16.4828,21.7867,17.0334,12.1099,0.4313,0.1902,0.2552,4.0
39,35,0.0,0.18,0.358,0.3201,0.3176,0.2589,0.4851,0.4023,0.4132,0.3919,14.5365,12.0217,14.8546,21.1061,0.73,0.2048,0.6622,4.5
39,35,0.08,-0.14,0.3144,0.2882,0.2769,0.2911,0.3498,0.3119,0.2532,0.2846,10.6327,13.7183,11.7302,12.2811,0.5661,0.2061,0.4338,4.75
39,35,0.14,-0.06,0.2694,0.2919,0.2422,0.2173,0.3046,0.3345,0.2164,0.2083,13.0,11.6376,13.733,18.5653,0.6701,0.2114,0.5857,4.625
39,35,0.2,0.02,0.2328,0.262,0.2128,0.1129,0.337,0.3697,0.2745,0.1872,21.5121,17.6508,21.6917,28.3772,0.799,0.191,0.7749,6.5
39,35,0.26,0.1,0.1425,0.1535,0.0961,0.0486,0.2488,0.264,0.1417,0.0927,27.3848,23.2644,27.5315,34.2904,0.8942,0.1376,0.8749,4.25
39,36,-0.08,0.18,0.2634,0.207,0.2542,0.3106,0.4185,0.3241,0.4018,0.4393,21.3938,26.6463,21.7838,15.8319,0.3624,0.1475,0.1686,3.875
39,36,0.0,-0.14,0.3683,0.3067,0.3623,0.3636,0.4478,0.3674,0.4074,0.3934,14.6646,19.5805,15.2392,11.3992,0.4521,0.187,0.2961,4.375
39,36,0.06,-0.06,0.3343,0.2982,0.2979,0.2889,0.3872,0.3258,0.2874,0.3113,9.5426,11.3235,10.5923,13.6079,0.6194,0.2037,0.4986,4.25
39,36,0.12,0.02,0.312,0.3284,0.3101,0.2347,0.4082,0.4063,0.3823,0.3445,13.3843,11.1154,13.6195,19.6042,0.7004,0.2133,0.6303,6.0
39,36,0.18,0.1,0.232,0.2677,0.2193,0.1309,0.4113,0.482,0.3772,0.2768,25.2474,21.0036,25.2763,32.1366,0.8397,0.1841,0.844,6.375
39,36,0.24,0.18,0.1409,0.1523,0.1049,0.0511,0.2663,0.2873,0.1644,0.102,28.5264,24.3398,28.6239,35.4316,0.9153,0.1058,0.8951,4.25
39,37,-0.08,-0.14,0.182,0.1365,0.1732,0.228,0.4001,0.2853,0.3788,0.4265,24.8969,30.2349,25.2828,18.9793,0.2728,0.1304,0.1066,4.625
39,37,-0.02,-0.06,0.3792,0.2858,0.3376,0.3666,0.4361,0.3123,0.3772,0.4104,12.3818,17.3779,13.1162,10.0033,0.4903,0.2059,0.3382,4.0
39,37,0.04,0.02,0.3668,0.368,0.3637,0.3001,0.4759,0.4372,0.458,0.4426,12.416,10.4677,12.6297,18.598,0.6874,0.2172,0.62,5.25
39,37,0.1,0.1,0.3265,0.3779,0.3286,0.2106,0.4611,0.5229,0.4615,0.3551,19.8775,15.9317,19.8821,26.6725,0.753,0.2325,0.7551,5.75
39,37,0.16,0.18,0.2175,0.2691,0.215,0.1233,0.3661,0.4588,0.3569,0.239,25.3658,21.1054,25.3569,32.2343,0.8502,0.1772,0.8448,6.125
39,37,0.24,-0.14,0.2782,0.3348,0.2678,0.1876,0.3714,0.4258,0.2819,0.228,11.4424,10.7178,12.3045,16.7645,0.6352,0.2206,0.5469,5.0
39,38,-0.1,-0.06,0.1057,0.0821,0.1012,0.1311,0.3601,0.2803,0.3348,0.3689,28.0327,33.2966,28.4129,22.0188,0.2064,0.1028,0.0547,4.625
39,38,-0.04,0.02,0.3885,0.3,0.3488,0.3732,0.4485,0.3319,0.4059,0.4209,13.2372,18.3179,13.8519,10.2053,0.4778,0.1888,0.3175,4.25
39,38,0.02,0.1,0.3262,0.312,0.3097,0.2343,0.4722,0.4159,0.4567,0.422,15.5252,12.6724,15.649,22.0549,0.7348,0.2084,0.68,4.875
39,38,0.08,0.18,0.2886,0.3341,0.2839,0.1819,0.4583,0.5261,0.4448,0.3236,22.6851,18.5575,22.6968,29.5606,0.7706,0.2284,0.8028,5.5
39,38,0.16,-0.14,0.2734,0.3091,0.2535,0.231,0.2859,0.3226,0.2021,0.1969,12.7902,12.1188,13.5947,17.6974,0.6456,0.2108,0.5552,5.0
39,38,0.22,-0.06,0.1583,0.1771,0.1259,0.0665,0.2399,0.2694,0.1727,0.1191,21.1422,17.5035,21.3842,27.8551,0.8043,0.1767,0.7603,4.625
39,38,0.28,0.02,0.1257,0.1447,0.0902,0.0485,0.2315,0.2658,0.1524,0.1081,27.082,22.9488,27.1857,33.9363,0.8762,0.1654,0.8697,4.5
39,39,-0.06,0.1,0.3489,0.2715,0.3191,0.3638,0.4218,0.3254,0.3967,0.4191,14.7122,19.7693,15.2106,10.9173,0.4583,0.1858,0.2914,4.125
39,39,0.0,0.18,0.3249,0.3099,0.3204,0.2474,0.4614,0.388,0.4571,0.4166,15.3747,12.6377,15.4716,21.8758,0.7231,0.219,0.6767,4.5
39,39,0.08,-0.14,0.3374,0.3144,0.2972,0.3102,0.365,0.3266,0.2586,0.2942,10.5128,13.5658,11.6896,12.279,0.5537,0.2212,0.4358,4.75
39,39,0.14,-0.06,0.2723,0.295,0.2452,0.2311,0.3054,0.3348,0.2141,0.2164,12.787,11.6479,13.5721,18.1644,0.6593,0.2168,0.5763,4.625
39,39,0.2,0.02,0.2161,0.2495,0.2047,0.1049,0.3301,0.3771,0.2886,0.1909,21.9175,17.9751,22.0286,28.7649,0.8215,0.1688,0.7823,6.5
39,39,0.26,0.1,0.1261,0.1373,0.0871,0.0374,0.2334,0.251,0.1359,0.0788,28.7083,24.5329,28.8125,35.609,0.9175,0.1,0.897,4.375
39,40,-0.08,0.18,0.2294,0.1749,0.2216,0.2792,0.3881,0.296,0.3858,0.4227,21.5462,26.7839,21.8894,15.9632,0.3542,0.1505,0.168,4.125
39,40,0.0,-0.14,0.3511,0.2964,0.3351,0.353,0.4311,0.3532,0.3758,0.3928,13.251,18.0867,13.9433,10.5065,0.4867,0.1943,0.322,4.375
39,40,0.06,-0.06,0.3619,0.3131,0.3345,0.3265,0.4129,0.3287,0.3522,0.3789,9.0506,11.1239,9.8283,12.9103,0.6086,0.2152,0.4958,4.375
39,40,0.12,0.02,0.3366,0.3794,0.3508,0.229,0.4581,0.4964,0.4541,0.3573,17.5406,13.9181,17.5778,24.2513,0.748,0.2219,0.713,6.0
39,40,0.18,0.1,0.2227,0.278,0.2232,0.1317,0.3736,0.4693,0.3674,0.2569,24.7927,20.5368,24.7815,31.6455,0.8374,0.1816,0.8354,6.375
39,40,0.24,0.18,0.1363,0.1653,0.1113,0.0507,0.2691,0.3348,0.1986,0.1146,28.539,24.2724,28.5985,35.4374,0.9017,0.1333,0.8953,6.625
39,41,-0.08,-0.14,0.186,0.1402,0.1739,0.2226,0.4128,0.3044,0.3892,0.4255,25.0499,30.372,25.4386,19.1602,0.2685,0.1324,0.1042,4.5
39,41,-0.02,-0.06,0.3944,0.3165,0.3613,0.3673,0.4484,0.3465,0.3944,0.402,11.3745,16.1486,12.1086,9.8527,0.5085,0.2015,0.3589,4.0
39,41,0.04,0.02,0.4251,0.4065,0.3945,0.3208,0.5266,0.4702,0.4674,0.4352,11.7756,10.0486,12.1764,18.1213,0.6881,0.2126,0.611,5.25
39,41,0.1,0.1,0.3153,0.3711,0.3144,0.2039,0.4632,0.5405,0.4511,0.3447,20.4388,16.3884,20.4672,27.2699,0.7716,0.2212,0.7648,5.75
39,41,0.16,0.18,0.2115,0.2633,0.2071,0.1223,0.3839,0.4857,0.3706,0.2552,26.4534,22.1402,26.442,33.3279,0.8431,0.1995,0.8634,6.125
39,41,0.24,-0.14,0.2021,0.2274,0.1832,0.1011,0.2742,0.2965,0.225,0.1625,15.6372,13.4073,16.0244,21.6552,0.6929,0.2243,0.6366,4.75
39,42,-0.1,-0.06,0.1159,0.0901,0.1099,0.1407,0.3903,0.3027,0.3796,0.4185,27.6289,32.9093,27.9786,21.5536,0.2143,0.1019,0.0603,4.375
39,42,-0.04,0.02,0.353,0.273,0.3235,0.3452,0.426,0.3133,0.3759,0.3973,12.5293,17.4782,13.2104,10.1199,0.4787,0.2044,0.3359,4.25
39,42,0.02,0.1,0.3729,0.3536,0.3321,0.2675,0.5374,0.4625,0.4607,0.4414,15.5616,12.66,15.8291,22.2239,0.7448,0.1958,0.6835,4.875
39,42,0.08,0.18,0.3255,0.3752,0.3335,0.2166,0.4927,0.5416,0.4761,0.3652,20.2729,16.3162,20.311,27.1242,0.7562,0.2281,0.7633,5.5
39,42,0.16,-0.14,0.2417,0.2624,0.2111,0.203,0.2587,0.2871,0.1773,0.1721,13.0694,12.9524,13.9063,17.4633,0.6313,0.2167,0.5361,5.0
39,42,0.22,-0.06,0.1378,0.1605,0.105,0.0496,0.217,0.2575,0.1564,0.0975,22.3397,18.539,22.5241,29.0962,0.7996,0.1883,0.7833,4.625
39,42,0.28,0.02,0.1139,0.1265,0.0721,0.0317,0.2024,0.2217,0.1177,0.0728,27.3689,23.272,27.4906,34.2319,0.8809,0.1467,0.873,4.5
39,43,-0.06,0.1,0.3589,0.2684,0.3459,0.3936,0.442,0.3235,0.4192,0.4461,15.5676,20.785,16.0385,11.2862,0.4347,0.1895,0.2726,4.25
39,43,0.0,0.18,0.352,0.3173,0.3022,0.24,0.5038,0.4258,0.4236,0.3946,15.6335,12.7809,15.9202,22.3084,0.7393,0.208,0.6834,4.375
39,43,0.08,-0.14,0.3228,0.2826,0.2884,0.3065,0.352,0.2908,0.2594,0.2938,10.7701,14.0879,11.8376,12.1913,0.5483,0.2254,0.4293,4.625
39,43,0.14,-0.06,0.2303,0.2525,0.2151,0.1944,0.2601,0.2798,0.1824,0.1828,13.6578,12.4174,14.3306,19.024,0.6668,0.2119,0.5878,4.625
39,43,0.2,0.02,0.1327,0.1517,0.0992,0.0482,0.227,0.2518,0.1514,0.0995,23.7159,19.8279,23.901,30.533,0.8388,0.1587,0.8093,4.5
39,43,0.26,0.1,0.1432,0.1617,0.1117,0.0523,0.2556,0.2811,0.1709,0.1094,27.3981,23.2515,27.5056,34.2903,0.8872,0.1416,0.8754,4.375
39,44,-0.08,0.18,0.2837,0.2022,0.2569,0.3173,0.432,0.2987,0.3819,0.4143,21.019,26.3926,21.5299,15.686,0.3657,0.1601,0.1749,4.125
39,44,0.0,-0.14,0.3584,0.2923,0.3564,0.3693,0.4376,0.3512,0.4105,0.4097,14.9372,19.8371,15.4317,11.5217,0.45,0.201,0.2955,4.375
39,44,0.06,-0.06,0.3955,0.3739,0.3648,0.3313,0.445,0.4068,0.3643,0.3734,9.6977,10.044,10.4959,14.8567,0.6487,0.196,0.5384,4.375
39,44,0.12,0.02,0.3137,0.3513,0.3418,0.2546,0.4303,0.4336,0.4397,0.3962,15.1911,12.2466,15.2344,21.5891,0.7263,0.205,0.6698,6.0
39,44,0.18,0.1,0.2487,0.3038,0.2364,0.1408,0.4137,0.5204,0.3851,0.2783,24.1175,19.8368,24.1479,31.0009,0.836,0.1793,0.8253,6.375
39,44,0.24,0.18,0.1325,0.1568,0.1122,0.0546,0.279,0.3451,0.2175,0.1266,29.172,24.8951,29.205,36.0584,0.9024,0.1593,0.9062,6.625
39,45,-0.08,-0.14,0.1902,0.1456,0.1855,0.2415,0.3976,0.2992,0.3912,0.4266,24.2773,29.5753,24.6285,18.3988,0.2817,0.1342,0.1172,4.25
39,45,-0.02,-0.06,0.3788,0.296,0.3264,0.3501,0.4419,0.3359,0.3577,0.3929,12.9155,17.9122,13.7675,10.2725,0.4889,0.1855,0.3248,4.0
39,45,0.04,0.02,0.3842,0.3677,0.3645,0.3037,0.4852,0.4328,0.4499,0.435,11.4809,10.0606,11.8102,17.5483,0.6778,0.215,0.6,5.25
39,45,0.1,0.1,0.336,0.3904,0.318,0.2097,0.4801,0.5539,0.4492,0.3453,19.8119,15.7917,19.8921,26.6731,0.7393,0.2467,0.7546,5.75
39,45,0.16,0.18,0.2405,0.2969,0.2263,0.1338,0.405,0.5168,0.3666,0.2554,24.7687,20.4619,24.8101,31.6727,0.8264,0.1938,0.8359,6.125
39,45,0.24,-0.14,0.2633,0.2909,0.2353,0.1524,0.3202,0.3353,0.2421,0.1894,13.439,12.116,14.1125,19.1331,0.6662,0.2198,0.5881,4.75
39,46,-0.1,-0.06,0.1286,0.1003,0.1253,0.162,0.4121,0.325,0.3896,0.4235,27.1722,32.4519,27.5461,21.1475,0.2261,0.1088,0.0673,4.75
39,46,-0.04,0.02,0.3774,0.2729,0.3367,0.3873,0.4269,0.2843,0.3921,0.428,13.3708,18.544,13.9444,10.1881,0.4789,0.1984,0.3179,4.375
39,46,0.02,0.1,0.3202,0.2984,0.2897,0.2504,0.4717,0.4017,0.4226,0.4298,14.8118,12.1857,15.0439,21.2782,0.7218,0.219,0.6669,5.0
39,46,0.08,0.18,0.2913,0.3367,0.2697,0.1838,0.4924,0.5713,0.44,0.3523,22.6979,18.5411,22.7744,29.5806,0.7709,0.2373,0.804,5.5
39,46,0.16,-0.14,0.2518,0.3006,0.2429,0.2016,0.306,0.3584,0.2327,0.2072,11.7456,11.2894,12.4997,16.6312,0.6308,0.2078,0.5421,4.875
39,46,0.22,-0.06,0.1668,0.1822,0.1251,0.0678,0.236,0.2595,0.1623,0.1163,19.6089,16.2555,19.934,26.2163,0.7735,0.1879,0.7287,4.625
39,46,0.28,0.02,0.1112,0.1275,0.0698,0.0273,0.2019,0.2342,0.1102,0.0613,27.1176,23.0049,27.2592,33.9955,0.8838,0.1391,0.8685,4.5
39,47,-0.06,0.1,0.3654,0.2665,0.3145,0.3449,0.4492,0.3285,0.3922,0.4036,15.7129,20.9467,16.3434,11.7136,0.4304,0.1947,0.2695,4.25
39,47,0.0,0.18,0.3635,0.3297,0.3164,0.2585,0.5028,0.4149,0.4066,0.4001,15.2836,12.552,15.6296,21.929,0.7356,0.1998,0.677,4.5
39,47,0.08,-0.14,0.3117,0.2913,0.3006,0.3117,0.3385,0.2976,0.2743,0.3027,10.5926,13.6331,11.4445,12.1668,0.5697,0.2059,0.4375,4.625
39,47,0.14,-0.06,0.2685,0.2846,0.2549,0.2098,0.3039,0.3183,0.225,0.2078,13.357,11.7818,13.9809,19.1438,0.6853,0.2068,0.6008,4.625
39,47,0.2,0.02,0.2535,0.3129,0.2521,0.1396,0.3869,0.4642,0.3392,0.2326,20.7056,16.6858,20.8379,27.5878,0.8127,0.1914,0.7649,6.5
39,47,0.26,0.1,0.1274,0.1404,0.0924,0.0387,0.2336,0.2617,0.1419,0.0763,28.152,23.9812,28.2561,35.0543,0.9064,0.1271,0.8878,4.375
39,48,-0.08,0.18,0.2787,0.2037,0.2551,0.3221,0.4362,0.3282,0.4051,0.4416,20.7573,26.0439,21.2013,15.3384,0.349,0.1749,0.1797,3.875
39,48,0.0,-0.14,0.3436,0.2704,0.3237,0.3238,0.4054,0.3032,0.3585,0.3665,13.9712,18.8652,14.6103,11.2155,0.4666,0.2091,0.3166,4.375
39,48,0.06,-0.06,0.3425,0.3102,0.3054,0.2751,0.3967,0.3403,0.3285,0.3335,9.3815,11.4576,10.2292,13.0497,0.6044,0.2104,0.4873,4.25
39,48,0.12,0.02,0.3118,0.37,0.3205,0.2053,0.4323,0.487,0.4281,0.3356,17.969,14.2614,18.0065,24.6671,0.7518,0.2181,0.7192,6.0
39,48,0.18,0.1,0.2299,0.2803,0.2206,0.1265,0.3938,0.4913,0.3729,0.2479,24.689,20.4145,24.7023,31.5892,0.8301,0.1907,0.8342,6.375
39,48,0.24,0.18,0.1324,0.1528,0.1009,0.0489,0.2587,0.3036,0.1732,0.1106,29.1318,24.8825,29.2057,36.0245,0.9299,0.096,0.9048,6.5
